role_family,source,canonical_skill,mention_count,so_category
Business Analyst,archive3,IT Business Analyst,3,
Business Analyst,archive3,Investment banking,3,
Business Analyst,archive3,JIRA,3,
Business Analyst,archive3,Java,3,
Business Analyst,archive3,MIS,3,
Business Analyst,archive3,Machine Learning,3,
Business Analyst,archive3,Predictive modeling,3,
Business Analyst,archive3,RDBMS,3,
Business Analyst,archive3,Root cause analysis,3,
Business Analyst,archive3,Senior management,3,
Business Analyst,archive3,Software solutions,3,
Business Analyst,archive3,Supply chain,3,
Business Analyst,archive3,Telecom,3,
Business Analyst,archive3,Test scenarios,3,
Business Analyst,archive3,UML,3,
Business Analyst,archive3,Usage,3,
Business Analyst,archive3,User Stories,3,
Business Analyst,archive3,Web analytics,3,
Business Analyst,archive3,data mapping,3,
Business Analyst,archive3,metadata,3,
Business Analyst,archive3,presentation,3,
Business Analyst,archive3,requirements gathering,3,
Business Analyst,archive3,Accounting,2,
Business Analyst,archive3,Adobe,2,
Business Analyst,archive3,Agile methodology,2,
Business Analyst,archive3,Application support,2,
Business Analyst,archive3,Architect,2,
Business Analyst,archive3,Billing,2,
Business Analyst,archive3,Budgeting,2,
Business Analyst,archive3,Business administration,2,
Business Analyst,archive3,Business management,2,
Business Analyst,archive3,Business modeling,2,
Business Analyst,archive3,Business process management,2,
Business Analyst,archive3,Business reporting,2,
Business Analyst,archive3,C,2,
Business Analyst,archive3,CRM,2,
Business Analyst,archive3,Change Delivery,2,
Business Analyst,archive3,Charts,2,
Business Analyst,archive3,Data Integration,2,
Business Analyst,archive3,Data Structures,2,
Business Analyst,archive3,Data Warehousing,2,
Business Analyst,archive3,E-commerce,2,
Business Analyst,archive3,EDI,2,
Business Analyst,archive3,Financial planning,2,
Business Analyst,archive3,Fixed income,2,
Business Analyst,archive3,Front End,2,
Business Analyst,archive3,GIS,2,
Business Analyst,archive3,HTML,2,
Business Analyst,archive3,Hypothesis Testing,2,
Business Analyst,archive3,Informatica,2,
Business Analyst,archive3,Life Cycle,2,
Business Analyst,archive3,Marketing analytics,2,
Business Analyst,archive3,Operations research,2,
Business Analyst,archive3,PDF,2,
Business Analyst,archive3,PMP,2,
Business Analyst,archive3,Power Operations,2,
Business Analyst,archive3,Presales,2,
Business Analyst,archive3,Problem Solving,2,
Business Analyst,archive3,Process mapping,2,
Business Analyst,archive3,Procurement,2,
Business Analyst,archive3,Product Manager,2,
Business Analyst,archive3,Product engineering,2,
Business Analyst,archive3,Publishing,2,
Business Analyst,archive3,Recruitment,2,
Business Analyst,archive3,Regression,2,
Business Analyst,archive3,Retail,2,
Business Analyst,archive3,SEO,2,
Business Analyst,archive3,SQL Query,2,
Business Analyst,archive3,SQL Server,2,
Business Analyst,archive3,Sales,2,
Business Analyst,archive3,Service management,2,
Business Analyst,archive3,Social media,2,
Business Analyst,archive3,Stakeholder management,2,
Business Analyst,archive3,Statistics,2,
Business Analyst,archive3,Stored procedures,2,
Business Analyst,archive3,Subject Matter Expert,2,
Business Analyst,archive3,System architecture,2,
Business Analyst,archive3,Team Leading,2,
Business Analyst,archive3,Team management,2,
Business Analyst,archive3,Technical Staff,2,
Business Analyst,archive3,Technology Consulting,2,
Business Analyst,archive3,Teradata,2,
Business Analyst,archive3,Test case execution,2,
Business Analyst,archive3,Test case review,2,
Business Analyst,archive3,Test management,2,
Business Analyst,archive3,Test scripts,2,
Business Analyst,archive3,Translation,2,
Business Analyst,archive3,Troubleshooting,2,
Business Analyst,archive3,UAT,2,
Business Analyst,archive3,Unix,2,
Business Analyst,archive3,Variance Analysis,2,
Business Analyst,archive3,Visio,2,
Business Analyst,archive3,Web Development,2,
Business Analyst,archive3,XSLT,2,
Business Analyst,archive3,advanced analytics,2,
Business Analyst,archive3,configuration,2,
Business Analyst,archive3,data governance,2,
Business Analyst,archive3,data security,2,
Business Analyst,archive3,digital transformation,2,
Business Analyst,archive3,etrm,2,
Business Analyst,archive3,financial products,2,
Business Analyst,archive3,operational support,2,
Business Analyst,archive3,power trading,2,
Business Analyst,archive3,AWS,1,
Business Analyst,archive3,Account management,1,
Business Analyst,archive3,Accounting configuration,1,
Business Analyst,archive3,Action plan,1,
Business Analyst,archive3,Advisory,1,
Business Analyst,archive3,After - Sales,1,
Business Analyst,archive3,Agile development methodologies,1,
Business Analyst,archive3,Agile scrum,1,
Business Analyst,archive3,Ale,1,
Business Analyst,archive3,Amplitude,1,
Business Analyst,archive3,Analysing data,1,
Business Analyst,archive3,Analyst 2,1,
Business Analyst,archive3,Analyst II,1,
Business Analyst,archive3,Application design,1,
Business Analyst,archive3,Application programming,1,
Business Analyst,archive3,Artificial Intelligence,1,
Business Analyst,archive3,B2B,1,
Business Analyst,archive3,BI development,1,
Business Analyst,archive3,Balsamiq,1,
Business Analyst,archive3,Basic,1,
Business Analyst,archive3,Bfsi,1,
Business Analyst,archive3,Biztalk,1,
Business Analyst,archive3,Brd,1,
Business Analyst,archive3,Buisness analyst,1,
Business Analyst,archive3,Business / Systems Analysis,1,
Business Analyst,archive3,Business Executive,1,
Business Analyst,archive3,Business Finance,1,
Business Analyst,archive3,Business Intelligence Analyst,1,
Business Analyst,archive3,Business Opportunity,1,
Business Analyst,archive3,Business Process Schemas,1,
Business Analyst,archive3,Business Requirement Document,1,
Business Analyst,archive3,Business Technical Analyst,1,
Business Analyst,archive3,Business case,1,
Business Analyst,archive3,Business consulting,1,
Business Analyst,archive3,Business improvement,1,
Business Analyst,archive3,Business operations,1,
Business Analyst,archive3,Business process improvement,1,
Business Analyst,archive3,Business services,1,
Business Analyst,archive3,Business solutions,1,
Business Analyst,archive3,Business transformation,1,
Business Analyst,archive3,CMS,1,
Business Analyst,archive3,Career development,1,
Business Analyst,archive3,Cataloguing,1,
Business Analyst,archive3,Claims,1,
Business Analyst,archive3,CleverTap,1,
Business Analyst,archive3,Client retention,1,
Business Analyst,archive3,Cloud computing,1,
Business Analyst,archive3,Clustering,1,
Business Analyst,archive3,Cochin,1,
Business Analyst,archive3,Cognos,1,
Business Analyst,archive3,Competitive analysis,1,
Business Analyst,archive3,Conditional Formatting,1,
Business Analyst,archive3,Confluence,1,
Business Analyst,archive3,Consumer electronics,1,
Business Analyst,archive3,Core banking,1,
Business Analyst,archive3,Customer Acceptance Testing,1,
Business Analyst,archive3,Customer Relationship Management,1,
Business Analyst,archive3,Customer interfacing,1,
Business Analyst,archive3,Customer service,1,
Business Analyst,archive3,Customer service orientation,1,
Business Analyst,archive3,Customer support,1,
Business Analyst,archive3,DWBI,1,
Business Analyst,archive3,Data Flow Diagrams,1,
Business Analyst,archive3,Data Processor,1,
Business Analyst,archive3,Data StudioTableau,1,
Business Analyst,archive3,Data business Analyst,1,
Business Analyst,archive3,Data businesss Analyst,1,
Business Analyst,archive3,Data interpretation,1,
Business Analyst,archive3,Database Administration,1,
Business Analyst,archive3,Database design,1,
Business Analyst,archive3,Design Engineering,1,
Business Analyst,archive3,Distribution network,1,
Business Analyst,archive3,Draw io,1,
Business Analyst,archive3,Dynamics CRM,1,
Business Analyst,archive3,ERP,1,
Business Analyst,archive3,ETL,1,
Business Analyst,archive3,Employee engagement,1,
Business Analyst,archive3,End User Support,1,
Business Analyst,archive3,Excel Powerpoint,1,
Business Analyst,archive3,Executive,1,
Business Analyst,archive3,Executive management,1,
Business Analyst,archive3,Executive search,1,
Business Analyst,archive3,Expense Analysis,1,
Business Analyst,archive3,FAS,1,
Business Analyst,archive3,FI,1,
Business Analyst,archive3,FMCG,1,
Business Analyst,archive3,Feasibility Analysis,1,
Business Analyst,archive3,Financial Instruments,1,
Business Analyst,archive3,Financial analysis,1,
Business Analyst,archive3,Financial operations,1,
Business Analyst,archive3,Fintech,1,
Business Analyst,archive3,Focus,1,
Business Analyst,archive3,Front office,1,
Business Analyst,archive3,Functional Design,1,
Business Analyst,archive3,Functional Lead,1,
Business Analyst,archive3,Functionality testing,1,
Business Analyst,archive3,Graphics,1,
Business Analyst,archive3,HCM,1,
Business Analyst,archive3,HP data protector,1,
Business Analyst,archive3,HQLExposure to BI Tools,1,
Business Analyst,archive3,HR,1,
Business Analyst,archive3,HR Information System,1,
Business Analyst,archive3,HRIS,1,
Business Analyst,archive3,HTTP,1,
Business Analyst,archive3,Hadoop,1,
Business Analyst,archive3,Hardware,1,
Business Analyst,archive3,High level design,1,
Business Analyst,archive3,Hospitality,1,
Business Analyst,archive3,Hydrocarbon,1,
Business Analyst,archive3,Hydrocarbon Product management,1,
Business Analyst,archive3,IDMS,1,
Business Analyst,archive3,IPR,1,
Business Analyst,archive3,IR Fx,1,
Business Analyst,archive3,IT Analysis,1,
Business Analyst,archive3,IT Business,1,
Business Analyst,archive3,IT Executive,1,
Business Analyst,archive3,IT services,1,
Business Analyst,archive3,ITES,1,
Business Analyst,archive3,Idea generation,1,
Business Analyst,archive3,Information management,1,
Business Analyst,archive3,Infrastructure,1,
Business Analyst,archive3,Integration testing,1,
Business Analyst,archive3,International business development,1,
Business Analyst,archive3,JSON,1,
Business Analyst,archive3,JavaScript,1,
Business Analyst,archive3,K TP,1,
Business Analyst,archive3,Kaizen,1,
Business Analyst,archive3,Kanban,1,
Business Analyst,archive3,Kerala,1,
Business Analyst,archive3,Key account management,1,
Business Analyst,archive3,Knowledge of Big data stackData Modelling,1,
Business Analyst,archive3,LMS,1,
Business Analyst,archive3,Language skills,1,
Business Analyst,archive3,Lead Business Analyst,1,
Business Analyst,archive3,Leadership development,1,
Business Analyst,archive3,Linux,1,
Business Analyst,archive3,Loans,1,
Business Analyst,archive3,MICE,1,
Business Analyst,archive3,MIS reporting,1,
Business Analyst,archive3,MS Access,1,
Business Analyst,archive3,MS Office,1,
Business Analyst,archive3,MS SQL Server,1,
Business Analyst,archive3,Macros,1,
Business Analyst,archive3,Mainframe,1,
Business Analyst,archive3,Management Accounting,1,
Business Analyst,archive3,Management Reporting,1,
Business Analyst,archive3,Management consulting,1,
Business Analyst,archive3,Manager,1,
Business Analyst,archive3,Manual Testing,1,
Business Analyst,archive3,Marketing Executive,1,
Business Analyst,archive3,Marketing strategy,1,
Business Analyst,archive3,Medical insurance,1,
Business Analyst,archive3,Metabase,1,
Business Analyst,archive3,Microsoft Azure,1,
Business Analyst,archive3,Microsoft Dynamics,1,
Business Analyst,archive3,Mining,1,
Business Analyst,archive3,Mobile applications,1,
Business Analyst,archive3,Mockplus,1,
Business Analyst,archive3,Monitoring,1,
Business Analyst,archive3,Month End Reporting,1,
Business Analyst,archive3,Monthly Reports,1,
Business Analyst,archive3,Murex,1,
Business Analyst,archive3,MySQL,1,
Business Analyst,archive3,NLP,1,
Business Analyst,archive3,Networking,1,
Business Analyst,archive3,New product development,1,
Business Analyst,archive3,NoSQL,1,
Business Analyst,archive3,Object Oriented Modeling,1,
Business Analyst,archive3,Office,1,
Business Analyst,archive3,Omniture,1,
Business Analyst,archive3,Online sales,1,
Business Analyst,archive3,Oracle SQL,1,
Business Analyst,archive3,Order to Cash,1,
Business Analyst,archive3,PLSQL,1,
Business Analyst,archive3,Performance management,1,
Business Analyst,archive3,Pivot Table,1,
Business Analyst,archive3,Power Point report,1,
Business Analyst,archive3,PowerBI,1,
Business Analyst,archive3,Principal,1,
Business Analyst,archive3,Process Analyst,1,
Business Analyst,archive3,Process Flow Diagram,1,
Business Analyst,archive3,Process design,1,
Business Analyst,archive3,Process efficiency,1,
Business Analyst,archive3,Process orientation,1,
Business Analyst,archive3,Product Strategy,1,
Business Analyst,archive3,Product design,1,
Business Analyst,archive3,Product sales,1,
Business Analyst,archive3,Production,1,
Business Analyst,archive3,Program Management,1,
Business Analyst,archive3,Project Implementation,1,
Business Analyst,archive3,Project Management Certified Professional,1,
Business Analyst,archive3,Project/program management,1,
Business Analyst,archive3,QA,1,
Business Analyst,archive3,QlikView,1,
Business Analyst,archive3,Quantity Conversions,1,
Business Analyst,archive3,RFQ,1,
Business Analyst,archive3,RPA,1,
Business Analyst,archive3,Radiology,1,
Business Analyst,archive3,Reinsurance,1,
Business Analyst,archive3,Release management,1,
Business Analyst,archive3,Report Preparation,1,
Business Analyst,archive3,Report generation,1,
Business Analyst,archive3,Report writing,1,
Business Analyst,archive3,Resource allocation,1,
Business Analyst,archive3,Retail analytics,1,
Business Analyst,archive3,Revenue cycle management,1,
Business Analyst,archive3,Risk Analysis Testing,1,
Business Analyst,archive3,Root Cause,1,
Business Analyst,archive3,Ruby,1,
Business Analyst,archive3,SAN,1,
Business Analyst,archive3,SAP,1,
Business Analyst,archive3,SAP BO,1,
Business Analyst,archive3,SAP Business One,1,
Business Analyst,archive3,SAP PI,1,
Business Analyst,archive3,SAP PM,1,
Business Analyst,archive3,SAS R,1,
Business Analyst,archive3,SAS SQL,1,
Business Analyst,archive3,SDLC,1,
Business Analyst,archive3,SEM,1,
Business Analyst,archive3,SMB,1,
Business Analyst,archive3,SME,1,
Business Analyst,archive3,SOAP,1,
Business Analyst,archive3,SSRS,1,
Business Analyst,archive3,Sales Management,1,
Business Analyst,archive3,Sales development,1,
Business Analyst,archive3,Sales operations,1,
Business Analyst,archive3,Salesforce,1,
Business Analyst,archive3,Salesforce . Com,1,
Business Analyst,archive3,Salesforce.com,1,
Business Analyst,archive3,Sap Is,1,
Business Analyst,archive3,Sass,1,
Business Analyst,archive3,Scheduling,1,
Business Analyst,archive3,Schema,1,
Business Analyst,archive3,Scripting,1,
Business Analyst,archive3,Search engine,1,
Business Analyst,archive3,Secondary Market Research,1,
Business Analyst,archive3,Selenium,1,
Business Analyst,archive3,Senior Analyst,1,
Business Analyst,archive3,Senior Associate Business Analyst,1,
Business Analyst,archive3,Service delivery,1,
Business Analyst,archive3,Sharepoint,1,
Business Analyst,archive3,Soft Skills,1,
Business Analyst,archive3,Software Associate,1,
Business Analyst,archive3,Software Engineering Manager,1,
Business Analyst,archive3,Software packages,1,
Business Analyst,archive3,Solution delivery,1,
Business Analyst,archive3,Sprint Planning,1,
Business Analyst,archive3,Statistical analysis,1,
Business Analyst,archive3,Swift,1,
Business Analyst,archive3,System Development,1,
Business Analyst,archive3,System analysis,1,
Business Analyst,archive3,System design,1,
Business Analyst,archive3,System integration testing,1,
Business Analyst,archive3,System testing,1,
Business Analyst,archive3,T-SQL,1,
Business Analyst,archive3,TMS,1,
Business Analyst,archive3,Talent acquisition,1,
Business Analyst,archive3,Technical Lead,1,
Business Analyst,archive3,Technical analysis,1,
Business Analyst,archive3,Technical services,1,
Business Analyst,archive3,Test Plan Preparation,1,
Business Analyst,archive3,Test Scripting,1,
Business Analyst,archive3,Test case preparation,1,
Business Analyst,archive3,Test planning,1,
Business Analyst,archive3,Test strategy,1,
Business Analyst,archive3,Tool design,1,
Business Analyst,archive3,Trade,1,
Business Analyst,archive3,Training delivery,1,
Business Analyst,archive3,Trams,1,
Business Analyst,archive3,Transportation Planning,1,
Business Analyst,archive3,UA testing,1,
Business Analyst,archive3,UPS,1,
Business Analyst,archive3,US healthcare,1,
Business Analyst,archive3,UX,1,
Business Analyst,archive3,Use Cases,1,
Business Analyst,archive3,VBA,1,
Business Analyst,archive3,WMS,1,
Business Analyst,archive3,Wealth management,1,
